,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4080058600,,,,,,,,,,,,,,,,,,,,,,,,
4080058700,,,,,,,,,,,,,,,,,,,,,,,,
4080058800,,,,,,,,,,,,,,,,,,,,,,,,
4080058900,,,,,,,,,,,,,,,,,,,,,,,,
4080059000,,,,,,,,,,,,,,,,,,,,,,,,
4080059100,,,,,,,,,,,,,,,,,,,,,,,,
4080059200,,,,,,,,,,,,,,,,,,,,,,,,
4080059300,,,,,,,,,,,,,,,,,,,,,,,,
4080059400,,,,,,,,,,,,,,,,,,,,,,,,
4080059500,,,,,,,,,,,,,,,,,,,,,,,,
4080059600,,,,,,,,,,,,,,,,,,,,,,,,
4080059700,63.0,51.0,61.0,70.0,62.0,57.0,53.0,64.0,53.0,62.0,60.0,59.0,61.0,61.0,59.0,58.0,59.0,60.0,62.0,62.0,57.0,56.0,56.0,61.0
4080059800,,,,,,,,,,,,,,,,,,,,,,,,
4080059900,,,,,,,,,,,,,,,,,,,,,,,,
4080060000,,,,,,,,,,,,,,,,,,,,,,,,
4080060100,,,,,,,,,,,,,,,,,,,,,,,,
4080060200,22.0,35.0,22.0,22.0,22.0,18.0,31.0,28.0,23.0,22.0,27.0,30.0,25.0,36.0,22.0,23.0,22.0,22.0,22.0,22.0,21.0,22.0,24.0,22.0
4080060300,,,,,,,,,45.0,,,,54.0,51.0,51.0,54.0,52.0,54.0,53.0,53.0,,,,
4080060400,,,,,,,,,,,,,,,,,,,,,,,,
4080070800,,,,,,,,,,,,,,,,,,,,,,,,
4080070900,,,,,,,,,,,,,,,,,,,,,,,,
4080071000,,,,,,,,,,,,,,,,,,,,,,,,
4080071100,,,,,,,,,,,,,,,,,,,,,,,,
4080071200,,,,,,,,,,,,,,,,,,,,,,,,
4080071300,,,,,,,,,,,,,,,,,,,,,,,,
4080071400,,,,,,,,,,,,,,,,,,,,,,,,
4080071500,,,,,,,,,,,,,,,,,,,,,,,,
4080071600,,,,,,,,,,,,,,,,,,,,,,,,
4080071700,,,,,,,,,,,,,,,,,,,,,,,,
4080071800,,,,,,,,,,,,,,,,,,,,,,,,
4080071900,,,,,,,,,,,,,,,,,,,,,,,,
4080072000,,,,,,,,,,,,,,,,,,,,,,,,
4080072100,,,,,,,,,,,,,,,,,,,,,,,,
4080072200,,,,,,,,,,,,,,,,,,,,,,,,
4080072300,,,,,,,,,,,,,,,,,,,,,,,,
4080072400,,,,,,,,,,,,,,,,,,,,,,,,
4080072500,,,,,,,,,,,,,,,,,,,,,,,,
4080072600,,,,,,,,,,,,,,,,,,,,,,,,
4080072700,,,,,,,,,,,,,,,,,,,,,,,,
4080072800,,,,,,,,,,,,,,,,,,,,,,,,
4080072900,,,,,,,,,,,,,,,,,,,,,,,,
4080088500,,,,,,,,,,,,,,,,,,,,,,,,
4080088800,,,,,,,,,,,,,,,,,,,,,,,,
4080088900,,,,,,,,,,,,,,,,,,,,,,,,
4080089000,,,,,,,,,,,,,,,,,,,,,,,,
4080089100,,,,,,,,,,,,,,,,,,,,,,,,
4080089200,,,,,,,,,,,,,,,,,,,,,,,,
4080089300,,,,,,,,,,,,,,,,,,,,,,,,
4080089400,,,,,,,,,,,,,,,,,,,,,,,,
4080089500,,,,,,,,,,,,,,,,,,,,,,,,
4080089600,,,,,,,,,,,,,,,,,,,,,,,,
4080089700,,,,,,,,,,,,,,,,,,,,,,,,
4080089800,,,,,,,,,,,,,,,,,,,,,,,,
4080089900,,,,,,,,,,,,,,,,,,,,,,,,
4080090000,,,,,,,,,,,,,,,,,,,,,,,,
4080090100,,,,,,,,,,,,,,,,,,,,,,,,
4080090200,,,,,,,,,,,,,,,,,,,,,,,,
4080090300,,,,,,,,,,,,,,,,,,,,,,,,
4080090400,,,,,,,,,,,,,,,,,,,,,,,,
4080065800,,,,,,,,,,,,,,,,,,,,,,,,
4080065900,,,,,,,,,,,,,,,,,,,,,,,,
4080159100,,,,,,,,,,,,,,,,,,,,,,,,
4080159200,,,,,,,,,,,,,,,,,,,,,,,,
4080159300,,,,,,,,,,,,,,,,,,,,,,,,
4080159400,,,,,,,,,,,,,,,,,,,,,,,,
4080159500,,,,,,,,,,,,,,,,,,,,,,,,
4080159600,,,,,,,,,,,,,,,,,,,,,,,,
4080159700,,,,,,,,,,,,,,,,,,,,,,,,
4080159800,,,,,,,,,,,,,,,,,,,,,,,,
4080159900,,,,,,,,,,,,,,,,,,,,,,,,
4080160000,,,,,,,,,,,,,,,,,,,,,,,,
4080160100,,,,,,,,,,,,,,,,,,,,,,,,
4080160200,,,,,,,,,,,,,,,,,,,,,,,,
4080160300,,,,,,,,,,,,,,,,,,,,,,,,
4080160400,,,,,,,,,,,,,,,,,,,,,,,,
4080160500,,,,,,,,,,,,,,,,,,,,,,,,
4080160600,,,,,,,,,,,,,,,,,,,,,,,,
4080160700,,,,,,,,,,,,,,,,,,,,,,,,
4080160800,,,,,,,,,,,,,,,,,,,,,,,,
4080160900,,,,,,,,,,,,,,,,,,,,,,,,
4080161000,,,,,,,,,,,,,,,,,,,,,,,,
4080161100,,,,,,,,,,,,,,,,,,,,,,,,
4080161200,,,,,,,,,,,,,,,,,,,,,,,,
4080161300,,,,,,,,,,,,,,,,,,,,,,,,
4080161400,,,,,,,,,,,,,,,,,,,,,,,,
4080161500,,,,,,,,,,,,,,,,,,,,,,,,
4080161600,,,,,,,,,,,,,,,,,,,,,,,,
4080161700,,,,,,,,,,,,,,,,,,,,,,,,
4080161800,,,,,,,,,,,,,,,,,,,,,,,,
4080161900,,,,,,,,,,,,,,,,,,,,,,,,
4080162000,,,,,,,,,,,,,,,,,,,,,,,,
4080162100,,,,,,,,,,,,,,,,,,,,,,,,
4080162200,,,,,,,,,,,,,,,,,,,,,,,,
4080162300,,,,,,,,,,,,,,,,,,,,,,,,
4080162400,,,,,,,,,,,,,,,,,,,,,,,,
4080162500,,,,,,,,,,,,,,,,,,,,,,,,
4080162600,,,,,,,,,,,,,,,,,,,,,,,,
4080162700,,,,,,,,,,,,,,,,,,,,,,,,
4080162800,,,,,,,,,,,,,,,,,,,,,,,,
4080162900,,,,,,,,,,,,,,,,,,,,,,,,
4080163000,,,,,,,,,,,,,,,,,,,,,,,,
4080163100,,,,,,,,,,,,,,,,,,,,,,,,
4080163200,,,,,,,,,,,,,,,,,,,,,,,,
4080163300,,,,,,,,,,,,,,,,,,,,,,,,
4080171400,,,,,,,,,,,,,,,,,,,,,,,,
4080171500,,,,,,,,,,,,,,,,,,,,,,,,
4080171600,,,,,,,,,,,,,,,,,,,,,,,,
4080171700,,,,,,,,,,,,,,,,,,,,,,,,
4080171800,,,,,,,,,,,,,,,,,,,,,,,,
4080171900,,,,,,,,,,,,,,,,,,,,,,,,
4080172000,,,,,,,,,,,,,,,,,,,,,,,,
4080172100,,,,,,,,,,,,,,,,,,,,,,,,
4080172200,,,,,,,,,,,,,,,,,,,,,,,,
4080172300,,,,,,,,,,,,,,,,,,,,,,,,
4080172400,,,,,,,,,,,,,,,,,,,,,,,,
4080172500,,,,,,,,,,,,,,,,,,,,,,,,
4080172600,,,,,,,,,,,,,,,,,,,,,,,,
4080172700,,,,,,,,,,,,,,,,,,,,,,,,
4080172800,,,,,,,,,,,,,,,,,,,,,,,,
4080172900,,,,,,,,,,,,,,,,,,,,,,,,
4080173000,,,,,,,,,,,,,,,,,,,,,,,,
4080173100,,,,,,,,,,,,,,,,,,,,,,,,
4080173200,,,,,,,,,,,,,,,,,,,,,,,,
4080173300,,,,,,,,,,,,,,,,,,,,,,,,
4080173400,,,,,,,,,,,,,,,,,,,,,,,,
4080173500,,,,,,,,,,,,,,,,,,,,,,,,
4080173600,,,,,,,,,,,,,,,,,,,,,,,,
4080173700,,,,,,,,,,,,,,,,,,,,,,,,
4080176200,,,,,,,,,,,,,,,,,,,,,,,,
4080176300,,,,,,,,,,,,,,,,,,,,,,,,
4080176400,,,,,,,,,,,,,,,,,,,,,,,,
4080176500,,,,,,,,,,,,,,,,,,,,,,,,
4080176600,,,,,,,,,,,,,,,,,,,,,,,,
4080176700,,,,,,,,,,,,,,,,,,,,,,,,
4080176800,,,,,,,,,,,,,,,,,,,,,,,,
4080066000,,,,,,,,,,,,,,,,,,,,,,,,
4080066100,,,,,,,,,,,,,,,,,,,,,,,,
4080066200,,,,,,,,,,,,,,,,,,,,,,,,
4080066300,,,,,,,,,,,,,,,,,,,,,,,,
4080066400,,,,,,,,,,,,,,,,,,,,,,,,
4080066500,,,,,,,,,,,,,,,,,,,,,,,,
4080066600,,,,,,,,,,,,,,,,,,,,,,,,
4080066700,,,,,,,,,,,,,,,,,,,,,,,,
4080066800,,,,,,,,,,,,,,,,,,,,,,,,
4080066900,,,,,,,,,,,,,,,,,,,,,,,,
4080067000,,,,,,,,,,,,,,,,,,,,,,,,
4080067100,,,,,,,,,,,,,,,,,,,,,,,,
4080067200,,,,,,,,,,,,,,,,,,,,,,,,
4080067300,,,,,,,,,,,,,,,,,,,,,,,,
4080067400,,,,,,,,,,,,,,,,,,,,,,,,
4080067500,,,,,,,,,,,,,,,,,,,,,,,,
4080067600,,,,,,,,,,,,,,,,,,,,,,,,
4080067700,,,,,,,,,,,,,,,,,,,,,,,,
4080067800,,,,,,,,,,,,,,,,,,,,,,,,
4080067900,,,,,,,,,,,,,,,,,,,,,,,,
4080068000,,,,,,,,,,,,,,,,,,,,,,,,
4080068100,,,,,,,,,,,,,,,,,,,,,,,,
4080068200,,,,,,,,,,,,,,,,,,,,,,,,
4080080800,,,,,,,,,,,,,,,,,,,,,,,,
4080080900,,,,,,,,,,,,,,,,,,,,,,,,
4080081000,,,,,,,,,,,,,,,,,,,,,,,,
4080081100,,,,,,,,,,,,,,,,,,,,,,,,
4080081200,,,,,,,,,,,,,,,,,,,,,,,,
4080081300,,,,,,,,,,,,,,,,,,,,,,,,
4080081400,,,,,,,,,,,,,,,,,,,,,,,,
4080081500,,,,,,,,,,,,,,,,,,,,,,,,
4080081600,,,,,,,,,,,,,,,,,,,,,,,,
4080081700,,,,,,,,,,,,,,,,,,,,,,,,
4080081800,,,,,,,,,,,,,,,,,,,,,,,,
4080081900,,,,,,,,,,,,,,,,,,,,,,,,
4080082000,,,,,,,,,,,,,,,,,,,,,,,,
4080082100,,,,,,,,,,,,,,,,,,,,,,,,
4080082200,,,,,,,,,,,,,,,,,,,,,,,,
4080082300,,,,,,,,,,,,,,,,,,,,,,,,
4080082400,,,,,,,,,,,,,,,,,,,,,,,,
4080082500,,,,,,,,,,,,,,,,,,,,,,,,
4080082600,,,,,,,,,,,,,,,,,,,,,,,,
4080110400,,,,,,,,,,,,,,,,,,,,,,,,
4080110500,,,,,,,,,,,,,,,,,,,,,,,,
4080110600,,,,,,,,,61.0,,,65.0,,48.0,,46.0,,,,,,,,
4080110700,,,,,,,,,,,,,46.0,,,,,,,,,,,45.0
4080110800,,,,,,,,,,,,,,,,,,,,,,,,
4080110900,,,,,,,,,,,,,,,,,,,,,,,,
4080111000,,,,,,,,,,,,,,,,,,,,,,,,
4080111100,,,,,,,,,,,,,,,,,,,,,,,,
4080111200,,,,,,,,,,,,,,,,,,,,,,,,
4080111300,,,,,,,,,,,,,,,,,,,,,,,,
4080111400,,,,,,,,,,,,,,,,,,,,,,,,
4080111500,,,,,,,,,,,,,,,,,,,,,,,,
4080111800,,,,,,,,,,,,,,,,,,,,,,,,
4080111900,,,,,,,,,,,,,,,,,,,,,,,,
4080112000,,,,,,,,,,,,,,,,,,,,,,,,
4080112100,,,,,,,,,,,,,,,,,,,,,,,,
4080112200,,,,,,,,,,,,,,,,,,,,,,,,
4080112300,,,,,,,,,,,,,,,,,,,,,,,,
4080112400,,,,,,,,,,,,,,,,,,,,,,,,
4080112500,,,,,,,,,,,,,,,,,,,,,,,,
4080112600,,,,,,,,,,,,,,,,,,,,,,,,
4080112700,,,,,,,,,,,,,,,,,,,,,,,,
4080112800,,,,,,,,,,,,,,,,,,,,,,,,
4080112900,,,,,,,,,,,,,,,,,,,,,,,,
4080115600,,,,,,,,,,,,,,,,,,,,,,,,
4080115700,,,,,,,,,,,,,,,,,,,,,,,,
4080115800,,,,,,,,,,,,,,,,,,,,,,,,
4080115900,,,,,,,,,,,,,,,,,,,,,,,,
4080116000,,,,,,,,,,,,,,,,,,,,,,,,
4080116100,,,,,,,,,,,,,,,,,,,,,,,,
4080116200,,,,,,,,,,,,,,,,,,,,,,,,
4080116300,,,,,,,,,,,,,,,,,,,,,,,,
4080116400,,,,,,,,,,,,,,,,,,,,,,,,
4080116500,,,,,,,,,,,,,,,,,,,,,,,,
4080116600,,,,,,,,,,,,,,,,,,,,,,,,
4080116700,,,,,,,,,,,,,,,,,,,,,,,,
4080116800,,,,,,,,,,,,,,,,,,,,,,,,
4080116900,,,,,,,,,,,,,,,,,,,,,,,,
4080117000,,,,,,,,,,,,,,,,,,,,,,,,
4080117100,,,,,,,,,,,,,,,,,,,,,,,,
4080117200,,,,,,,,,,,,,,,,,,,,,,,,
4080117300,,,,,,,,,,,,,,,,,,,,,,,,
4080117400,,,,,,,,,,,,,,,,,,,,,,,,
4080117500,,,,,,,,,,,,,,,,,,,,,,,,
4080117600,,,,,,,,,,,,,,,,,,,,,,,,
4080117700,,,,,,,,,,,,,,,,,,,,,,,,
4080117800,,,,,,,,,,,,,,,,,,,,,,,,
4080117900,,,,,,,,,,,,,,,,,,,,,,,,
4080118000,,,,,,,,,,,,,,,,,,,,,,,,
4080118100,,,,,,,,,,,,,,,,,,,,,,,,
4080154700,,,,,,,,,,,,,,,,,,,,,,,,
4080154800,,,,,,,,,,,,,,,,,,,,,,,,
4080154900,,,,,,,,,,,,,,,,,,,,,,,,
4080155000,,,,,,,,,,,,,,,,,,,,,,,,
4080155100,,,,,,,,,,,,,,,,,,,,,,,,
4080155200,,,,,,,,,,,,,,,,,,,,,,,,
4080155300,,,,,,,,,,,,,,,,,,,,,,,,
4080155400,,,,,,,,,,,,,,,,,,,,,,,,
4080155500,,,,,,,,,,,,,,,,,,,,,,,,
4080155600,,,,,,,,,,,,,,,,,,,,,,,,
4080155700,,,,,,,,,,,,,,,,,,,,,,,,
4080155800,,,,,,,,,,,,,,,,,,,,,,,,
4080155900,,,,,,,,,,,,,,,,,,,,,,,,
4080156000,,,,,,,,,,,,,,,,,,,,,,,,
4080156100,,,,,,,,,,,,,,,,,,,,,,,,
4080156200,,,,,,,,,,,,,,,,,,,,,,,,
4080156300,,,,,,,,,,,,,,,,,,,,,,,,
4080156400,,,,,,,,,,,,,,,,,,,,,,,,
4080156500,,,,,,,,,,,,,,,,,,,,,,,,
4080156600,,,,,,,,,,,,,,,,,,,,,,,,
4080156700,,,,,,,,,,,,,,,,,,,,,,,,
4080156800,,,,,,,,,,,,,,,,,,,,,,,,
4080156900,,,,,,,,,,,,,,,,,,,,,,,,
4080157000,,,,,,,,,,,,,,,,,,,,,,,,
4080157100,,,,,,,,,,,,,,,,,,,,,,,,
4080157200,,,,,,,,,,,,,,,,,,,,,,,,
4080158700,,,,,,,,,,,,,,,,,,,,,,,,
4080158800,,,,,,,,,,,,,,,,,,,,,,,,
4080158900,,,,,,,,,,,,,,,,,,,,,,,,
4080159000,,,,,,,,,,,,,,,,,,,,,,,,
4080092700,,,,,,,,,,,,,,,,,,,,,,,,
4080092800,,,,,,,,,,,,,,,,,,,,,,,,
4080092900,,,,,,,,,,,,,,,,,,,,,,,,
4080093000,,,,,,,,,,,,,,,,,,,,,,,,
4080188700,,,,,,,,,,,,,,,,,,,,,,,,
4080188800,,,,,,,,,,,,,,,,,,,,,,,,
4080188900,,,,,,,,,,,,,,,,,,,,,,,,
4080189000,,,,,,,,,,,,,,,,,,,,,,,,
4060025100,,,,,,,,,,,,,,,,,,,,,,,,
4060025200,,,,,,,,,,,,,,,,,,,,,,,,
4060025300,40.0,54.0,,47.0,48.0,53.0,48.0,49.0,51.0,47.0,48.0,50.0,49.0,51.0,48.0,39.0,47.0,50.0,46.0,47.0,44.0,43.0,43.0,41.0
4060025400,52.0,,,,,,,,,45.0,45.0,44.0,46.0,44.0,48.0,42.0,43.0,40.0,42.0,42.0,43.0,40.0,45.0,53.0
4060025500,,,,,,,,,,,,,,,,,,,,,,,,
4060025600,,,,,,,,,,,,,,,,,,,,,,,,
4060025700,,,,,,,,,,,,,,,,,,,,,,,,
4060025800,,,,,,,,,,,,,,,,,,,,,,,,
4060025900,,,,,,,,,,,,,,,,,,,,,,,,
4060026000,,,,,,,,,,,,,,,,,,,,,,,,
4060026100,,,,,,,,,,,,,,,,,,,,,,,,
4060026200,,,,,,,,,,,,,,,,,,,,,,,,
4060026300,,,,,,,,,,,,,,,,,,,,,,,,
4060026400,,,,,,,,,,,,,,,,,,,,,,,,
4060026500,,,,,,,,,,,,,,,,,,,,,,,,
4060026600,,,,,,,,,,,,,,,,,,,,,,,,
4060026700,,,,,,,,,,,,,,,,,,,,,,,,
4060026800,,,,,,,,,,,,,,,,,,,,,,,,
4060026900,45.0,49.0,40.0,,42.0,54.0,34.0,50.0,47.0,48.0,41.0,38.0,41.0,41.0,43.0,40.0,37.0,36.0,34.0,39.0,36.0,40.0,41.0,43.0
4060027000,40.0,30.0,26.0,32.0,42.0,38.0,30.0,39.0,32.0,31.0,29.0,29.0,30.0,30.0,30.0,28.0,31.0,29.0,24.0,28.0,30.0,29.0,39.0,38.0
4060027300,,,,,,,,,,,,,,,,,,,,,,,,
4060027400,,,,,,,,,,,,,,,,,,,,,,,,
4060037000,,,,,,,,,,,,,,,,,,,,,,,,
4060037100,,,,,,,,,,,,,,,,,,,,,,,,
4060037200,,,,,,,,,,,,,,,,,,,,,,,,
4060037300,,,,,,,,,,,,,,,,,,,,,,,,
4060037400,,,,,,,,,,,,,,,,,,,,,,,,
4060037500,,,,,,,,,,,,,,,,,,,,,,,,
4060037600,,,,,,,,,,,,,,,,,,,,,,,,
4060037700,,,,,,,,,,,,,,,,,,,,,,,,
4060037800,,,,,,,,,,,,,,,,,,,,,,,,
4060037900,,,,,,,,,,,,,,,,,,,,,,,,
4060038000,,,,,,,,,,,,,,,,,,,,,,,,
4060038100,,,,,,,,,,,,,,,,,,,,,,,,
4060038200,,,,,,,,,,,,,,,,,,,,,,,,
4060038300,,,,,,,,,,,,,,,,,,,,,,,,
4060038400,,,,,,,,,,,,,,,,,,,,,,,,
4060038500,,,,,,,,,,,,,,,,,,,,,,,,
4060038800,,,,,,,,,,,,,,,,,,,,,,,,
4060038900,,,,,,,,,,,,,,,,,,,,,,,,
4060050000,,,,,,,,,,,,,,,,,,,,,,,,
4060050100,,,,,,,,,,,,,,,,,,,,,,,,
4060050200,,,,,,,35.0,31.0,22.0,31.0,28.0,28.0,27.0,28.0,26.0,26.0,13.0,31.0,24.0,28.0,28.0,28.0,30.0,29.0
4060050300,,,,,39.0,39.0,,19.0,22.0,29.0,19.0,27.0,21.0,16.0,27.0,25.0,27.0,29.0,23.0,18.0,24.0,25.0,,
4060050400,48.0,,,48.0,48.0,,,,47.0,32.0,47.0,46.0,47.0,47.0,47.0,47.0,44.0,47.0,46.0,46.0,47.0,37.0,42.0,35.0
4060050500,48.0,48.0,53.0,44.0,47.0,41.0,46.0,46.0,45.0,42.0,45.0,44.0,44.0,45.0,43.0,45.0,44.0,45.0,45.0,43.0,40.0,41.0,43.0,46.0
4060050600,,,,,,,,,,,,,,,,,,,,,,,,
4060050700,,,,,,,,,,,,,,,,,,,,,,,,
4060050800,,,,,,,,,,,,,,,,,,,,,,,,
4060050900,,,,,,,,,,,,,,,,,,,,,,,,
4060051000,,,,,,,,,,,,,,,,,,,,,,,,
4060051100,,,,,,,,,,,,,,,,,,,,,,,,
4060051200,,,,,,,,,,,,,,,,,,,,,,,,
4060051300,,,,,,,,,,,,,,,,,,,,,,,,
4060051400,,,,,,,,,,,,,,,,,,,,,,,,
4060051500,,,,,,,,,,,,,,,,,,,,,,,,
4060051600,32.0,33.0,37.0,38.0,4.0,,35.0,29.0,40.0,37.0,34.0,32.0,33.0,35.0,36.0,34.0,33.0,31.0,34.0,35.0,30.0,29.0,33.0,42.0
4060051700,36.0,44.0,39.0,39.0,42.0,24.0,36.0,30.0,26.0,27.0,29.0,28.0,23.0,23.0,24.0,25.0,27.0,25.0,24.0,24.0,25.0,30.0,28.0,22.0
4060051800,,,,,,,,,,,,,,,,,,,,,,,,
4060051900,,,,,,,,,,,,,,,,,,,,,,,,
4060052000,,,,,,,,,,,,,,,,,,,,,,,,
4060052100,,,,,,,,,,,,,,,,,,,,,,,,
4060055000,,,,,,,,,,,,,,,,,,,,,,,,
4060055100,,,,,,,,,,,,,,,,,,,,,,,,
4060055200,,,,,,,,,,,,,,,,,,,,,,,,
4060055300,,,,,,,,,,,,,,,,,,,,,,,,
4060055400,,,,,,,,,,,,,,,,,,,,,,,,
4060055500,,,,,,,,,,,,,,,,,,,,,,,,
4060055600,,,,,,,,,,,,,,,,,,,,,,,,
4060055700,,,,,,,,,,,,,,,,,,,,,,,,
4060057000,,,,,,,,,,,,,,,,,,,,,,,,
4060057100,,,,,,,,,,,,,,,,,,,,,,,,
4060057200,48.0,53.0,49.0,,44.0,55.0,53.0,53.0,50.0,49.0,45.0,42.0,44.0,46.0,45.0,42.0,38.0,41.0,40.0,43.0,37.0,44.0,44.0,48.0
4060057300,43.0,28.0,26.0,39.0,44.0,38.0,30.0,39.0,32.0,31.0,29.0,29.0,30.0,30.0,30.0,28.0,31.0,29.0,24.0,28.0,30.0,29.0,39.0,38.0
4060065500,,,,,,,,,,,,,,,,,,,,,,,,
4060065600,,,,,,,,,,,,,,,,,,,,,,,,
4060065700,,,,,,,,,,,,,,,,,,,,,,,,
4060065800,,,,,,,,,,,,,,,,,,,,,,,,
4060065900,,,,,,,,,,,,,,,,,,,,,,,,
4060066000,,,,,,,,,,,,,,,,,,,,,,,,
4060066100,,,,,,,,,,,,,,,,,,,,,,,,
4060066200,,,,,,,,,,,,,,,,,,,,,,,,
4060066300,,,,,,,,,,,,,,,,,,,,,,,,
4060066400,,,,,,,,,,,,,,,,,,,,,,,,
4060066500,,,,,,,,,,,,,,,,,,,,,,,,
4060066600,,,,,,,,,,,,,,,,,,,,,,,,
4060066700,,,,,,,,,,,,,,,,,,,,,,,,
4060066800,,,,,,,,,,,,,,,,,,,,,,,,
4060066900,,,,,,,,,,,,,,,,,,,,,,,,
4060067000,,,,,,,,,,,,,,,,,,,,,,,,
4060067100,,,,,,,,,,,,,,,,,,,,,,,,
4060067200,,,,,,,,,,,,,,,,,,,,,,,,
4060067300,,,,,,,,,,,,,,,,,,,,,,,,
4060067400,,,,,,,,,,,,,,,,,,,,,,,,
4060067500,,,,,,,,,,,,,,,,,,,,,,,,
4060067600,,,,,,,,,,,,,,,,,,,,,,,,
4060067700,,,,,,,,,,,,,,,,,,,,,,,,
4060067800,,,,,,,,,,,,,,,,,,,,,,,,
4060097300,,,,,,,,,,,,,,,,,,,,,,,,
4060097400,,,,,,,,,,,,,,,,,,,,,,,,
4060097500,,,,,,,,,,,,,,,,,,,,,,,,
4060097600,,,,,,,,,,,,,,,,,,,,,,,,
4060097700,40.0,43.0,41.0,38.0,25.0,39.0,31.0,41.0,42.0,34.0,32.0,33.0,31.0,30.0,32.0,33.0,32.0,31.0,33.0,29.0,35.0,26.0,39.0,36.0
4060097800,40.0,43.0,47.0,39.0,40.0,38.0,46.0,50.0,40.0,40.0,38.0,36.0,36.0,38.0,31.0,36.0,37.0,33.0,36.0,36.0,34.0,35.0,38.0,46.0
4060097900,,,,,,,,,,,,,,,,,,,,,,,,
4060098000,,,,,,,,,,,,,,,,,,,,,,,,
4060098100,10.0,,,38.0,,44.0,30.0,17.0,17.0,22.0,20.0,21.0,17.0,16.0,14.0,16.0,15.0,17.0,14.0,19.0,14.0,18.0,17.0,10.0
4060098200,40.0,41.0,43.0,42.0,40.0,34.0,35.0,34.0,28.0,25.0,22.0,31.0,33.0,25.0,28.0,35.0,24.0,14.0,23.0,28.0,27.0,25.0,33.0,39.0
4060098300,,,,,,,,,,,,,,,,,,,,,,,,
4060098400,,,,,,,,,,,,,,,,,,,,,,,,
4060098500,,,,,,,,,,,,,,,,,,,,,,,,
4060098600,,,,,,,,,,,,,,,,,,,,,,,,
4060098700,36.0,32.0,28.0,37.0,33.0,33.0,29.0,31.0,34.0,32.0,29.0,29.0,30.0,33.0,29.0,29.0,31.0,29.0,31.0,28.0,29.0,29.0,30.0,29.0
4060098800,35.0,39.0,46.0,31.0,30.0,28.0,34.0,32.0,34.0,30.0,31.0,28.0,30.0,29.0,27.0,26.0,24.0,24.0,26.0,25.0,25.0,31.0,32.0,37.0
4060098900,40.0,54.0,,47.0,48.0,53.0,48.0,49.0,51.0,47.0,48.0,50.0,49.0,51.0,48.0,39.0,47.0,50.0,46.0,47.0,44.0,43.0,43.0,41.0
4060099000,52.0,,,,,,,,,45.0,45.0,44.0,46.0,44.0,48.0,42.0,43.0,40.0,42.0,42.0,43.0,40.0,45.0,53.0
4060099100,,41.0,,43.0,,,,52.0,41.0,45.0,42.0,40.0,41.0,40.0,42.0,44.0,42.0,42.0,40.0,43.0,42.0,40.0,44.0,41.0
4060099200,44.0,45.0,44.0,47.0,49.0,48.0,39.0,45.0,41.0,39.0,41.0,41.0,38.0,36.0,39.0,39.0,37.0,40.0,39.0,37.0,36.0,42.0,37.0,42.0
4060099300,,,,,,,,,,,,,,,,,,,,,,,,
4060099400,,,,,,,,,,,,,,,,,,,,,,,,
4060099500,48.0,50.0,47.0,49.0,50.0,53.0,44.0,42.0,45.0,41.0,41.0,44.0,41.0,46.0,41.0,40.0,43.0,41.0,41.0,41.0,40.0,44.0,43.0,51.0
4060099600,41.0,,,48.0,,,,,43.0,44.0,44.0,42.0,45.0,43.0,42.0,42.0,42.0,45.0,41.0,43.0,42.0,44.0,49.0,
4060099700,,,,,,,,,,,,,,,,,,,,,,,,
4060117100,,,,,,,,,,,,,,,,,,,,,,,,
4060117200,42.0,45.0,44.0,42.0,41.0,37.0,39.0,41.0,40.0,39.0,40.0,40.0,39.0,38.0,37.0,40.0,40.0,39.0,39.0,38.0,36.0,35.0,41.0,44.0
4060117300,,,,,,,,,,,,,,,,,,,,,,,,
4060117400,31.0,32.0,34.0,40.0,27.0,34.0,28.0,33.0,30.0,36.0,34.0,34.0,34.0,34.0,33.0,33.0,34.0,33.0,34.0,34.0,33.0,36.0,37.0,34.0
4060117500,,,,,,,,,,,,,,,,,,,,,,,,
4060117600,40.0,34.0,35.0,40.0,40.0,35.0,33.0,32.0,38.0,35.0,36.0,34.0,37.0,38.0,36.0,36.0,36.0,35.0,36.0,36.0,36.0,32.0,32.0,35.0
4060117700,,,,,,,,,,,,,,,,,,,,,,,,
4060117800,34.0,34.0,35.0,36.0,37.0,35.0,33.0,32.0,34.0,33.0,32.0,32.0,32.0,33.0,31.0,32.0,33.0,33.0,32.0,32.0,31.0,33.0,30.0,34.0
4060117900,33.0,38.0,39.0,34.0,27.0,35.0,31.0,33.0,30.0,34.0,31.0,33.0,33.0,34.0,29.0,34.0,31.0,31.0,32.0,32.0,29.0,29.0,35.0,31.0
4060118000,,,,,,,,,,,,,,,,,,,,,,,,
4060118100,,,,,,,,,,,,,,,,,,,,,,,,
4060118200,,,,,,,,,,,,,,,,,,,,,,,,
4060118300,,,,,,,,,,,,,,,,,,,,,,,,
4060118400,,,,,,,,,,,,,,,,,,,,,,,,
4060118500,,,,,,,,,,,,,,,,,,,,,,,,
4060118600,,,,,,,,,,,,,,,,,,,,,,,,
4060118700,,,,,,,,,,,,,,,,,,,,,,,,
4060118800,,,,,,,,,,,,,,,,,,,,,,,,
4060118900,,,,,,,,,,,,,,,,,,,,,,,,
4060119000,,,,,,,,,,,,,,,,,,,,,,,,
